player_id,birth_year,name_first,name_last
barnema01,1990,Matt,Barnes
barnere01,1903,Red,Barnes
barnere02,1924,Rex,Barney
barneri01,1959,Rich,Barnes
barnero01,1850,Ross,Barnes
barnesa01,1899,Sam,Barnes
barnesc01,1987,Scott,Barnes
barnesk01,1957,Skeeter,Barnes
barnevi01,1897,Virgil,Barnes
barnhcl01,1895,Clyde,Barnhart
barnhed01,1904,Edgar,Barnhart
barnhle01,1905,Les,Barnhart
barnhtu01,1991,Tucker,Barnhart
barnhvi01,1922,Vic,Barnhart
barnibi01,1853,Billy,Barnie
barnige01,1917,George,Barnicle
barnoed01,1943,Ed,Barnowski
barnwch01,1979,Chris,Barnwell
barojsa01,1957,Salome,Barojas
baronda01,1983,Daniel,Barone
barondi01,1932,Dick,Barone
baronst01,1990,Steve,Baron
barracu01,1932,Cuno,Barragan
barrage01,1956,German,Barranca
barraky01,1990,Kyle,Barraclough
barrbo01,1856,Bob,Barr
barrbo02,1908,Bob,Barr
barre01,,John,Barrett
barreaa01,1988,Aaron,Barrett
barrebi01,,Bill,Barrett
barrebi02,1900,Bill,Barrett
barrebo01,1899,Bob,Barrett
barredi01,1906,Dick,Barrett
barrefr01,1913,Frank,Barrett
barreji01,1875,Jimmy,Barrett
barrejo01,1915,Johnny,Barrett
barrema01,1860,Marty,Barrett
barrema02,1958,Marty,Barrett
barremi01,1976,Michael,Barrett
barrere01,1915,Red,Barrett
barreti01,1961,Tim,Barrett
barreto01,1960,Tom,Barrett
barrifr01,1953,Francisco,Barrios
barrijo01,1957,Jose,Barrios
barrima01,1974,Manuel,Barrios
barriyh01,1991,Yhonathan,Barrios
barrji01,1948,Jim,Barr
barrocu01,1883,Cuke,Barrows
barroed99,1868,Ed,Barrow
barrofr01,1844,Frank,Barrows
barrofr02,1890,Frank,Barron
barrore01,1900,Red,Barron
barroto01,1966,Tony,Barron
barrsc01,1886,Scotty,Barr
barrst01,1951,Steve,Barr
barryed01,1882,Ed,Barry
barryha01,1891,Hardin,Barry
barryja01,1887,Jack,Barry
barryje01,1969,Jeff,Barry
barryke01,1978,Kevin,Barry
barryri01,1940,Rich,Barry
barrysh01,1878,Shad,Barry
barryto01,1879,Tom,Barry
bartedi01,1907,Dick,Bartell
barteki01,1972,Kimera,Bartee
barthbo01,1924,Bob,Barthelson
barthji01,1984,Jimmy,Barthmaier
barthjo01,1882,John,Barthold
barthle01,1903,Les,Bartholomew
bartito01,1932,Tony,Bartirome
bartlbi01,1885,Bill,Bartley
bartlbo01,1920,Boyd,Bartley
bartlir01,1914,Irv,Bartling
bartlja01,1979,Jason,Bartlett
bartobo01,1941,Bob,Barton
bartobr01,1982,Brian,Barton
bartocl01,1979,Cliff,Bartosh
bartoda01,1917,Dave,Bartosch
bartoda02,1985,Daric,Barton
bartoha01,1875,Harry,Barton
bartosh01,1963,Shawn,Barton
bartovi01,1908,Vince,Barton
bartsch01,1865,Charlie,Bartson
barziph01,1979,Philip,Barzilla
basakch01,1978,Chris,Basak
basgamo01,1922,Monty,Basgall
bashaal01,1888,Al,Bashang
bashowa01,1909,Walt,Bashore
basined01,1922,Eddie,Basinski
baskeji01,1887,Jim,Baskette
bassan01,1987,Anthony,Bass
bassbr01,1982,Brian,Bass
bassdi01,1906,Dick,Bass
bassdo01,1898,Doc,Bass
bassech01,1863,Charley,Bassett
bassich01,1989,Chris,Bassitt
bassjo01,1848,John,Bass
basske01,1959,Kevin,Bass
bassljo01,1895,Johnny,Bassler
bassno01,1939,Norm,Bass
bassra01,1954,Randy,Bass
bastaan01,1985,Antonio,Bastardo
bastich01,1858,Charlie,Bastian
batchem01,1880,Emil,Batch
batchjo01,1898,Joe,Batchelder
batchri01,1967,Rich,Batchelor
batemjo01,1940,John,Bateman
batesaa01,1984,Aaron,Bates
batesbi01,1963,Billy,Bates
batesbu01,1912,Bud,Bates
batesch01,1907,Charlie,Bates
batesde01,1940,Del,Bates
batesdi01,1945,Dick,Bates
batesfr01,1876,Frank,Bates
batesja01,1971,Jason,Bates
batesjo01,1868,John,Bates
batesjo02,1882,Johnny,Bates
batesra01,1890,Ray,Bates
bathebi01,1960,Bill,Bathe
batiske01,1966,Kevin,Batiste
batiski01,1968,Kim,Batiste
batismi01,1971,Miguel,Batista
batisra01,1945,Rafael,Batista
batisto01,1973,Tony,Batista
batscbi01,1892,Bill,Batsch
battala01,1876,Larry,Battam
batteea01,1935,Earl,Battey
battege01,1891,George,Batten
battijo01,1853,Joe,Battin
battlal01,1968,Allen,Battle
battlho01,1972,Howard,Battle
battlji01,1901,Jim,Battle
battoch01,1954,Chris,Batton
battsma01,1921,Matt,Batts
baueral01,1859,Al,Bauer
bauerha01,1922,Hank,Bauer
bauerlo01,1898,Lou,Bauer
bauerri01,1977,Rick,Bauer
bauerru01,1914,Russ,Bauers
bauertr01,1991,Trevor,Bauer
baughju01,1974,Justin,Baughman
baumafr01,1933,Frank,Baumann
baumapa01,1885,Paddy,Baumann
baumeji01,1931,Jim,Baumer
baumgge01,1891,George,Baumgardner
baumgha01,1892,Harry,Baumgartner
baumgjo01,1931,John,Baumgartner
baumgro01,1955,Ross,Baumgarten
baumgst01,1894,Stan,Baumgartner
baumhfr01,1918,Frank,Baumholtz
bausege01,1869,George,Bausewine
bautaed01,1935,Ed,Bauta
bautida01,1972,Danny,Bautista
bautide01,1982,Denny,Bautista
bautijo01,1964,Jose,Bautista
bautijo02,1980,Jose,Bautista
baxesji01,1928,Jim,Baxes
baxesmi01,1930,Mike,Baxes
baxtemi01,1984,Mike,Baxter
baxtemo01,1876,Moose,Baxter
bayha01,1878,Harry,Bay
bayja01,1978,Jason,Bay
bayledi01,1883,Dick,Bayless
baylijo01,1980,Jonah,Bayliss
baylodo01,1949,Don,Baylor
baynebi01,1899,Bill,Bayne
bazaryo01,1984,Yorman,Bazardo
beachbr01,1986,Brandon,Beachy
beachja01,1862,Jack,Beach
beallbo01,1948,Bob,Beall
bealljo01,1882,Johnny,Beall
beallwa01,1899,Walter,Beall
bealsto01,1850,Tommy,Beals
beamal01,1869,Alex,Beam
beamer01,1867,Ernie,Beam
beamoch01,1934,Charlie,Beamon
beamoch02,1953,Charlie,Beamon
beamotr01,1974,Trey,Beamon
beamtj01,1980,T. J.,Beam
beanbe01,1905,Belve,Bean
beanbi01,1964,Bill,Bean
beanco01,1977,Colter,Bean
beanebi01,1962,Billy,Beane
beanjo01,1874,Joe,Bean
beardda01,1959,Dave,Beard
beardge01,1920,Gene,Bearden
beardmi01,1950,Mike,Beard
beardol01,1862,Ollie,Beard
beardra01,1929,Ralph,Beard
beardte01,1921,Ted,Beard
bearega01,1952,Gary,Beare
bearnla01,1941,Larry,Bearnarth
bearske01,1965,Kevin,Bearse
beaslch01,1962,Chris,Beasley
beaslle01,1948,Lew,Beasley
beatied01,1866,Ed,Beatin
beatlda01,1864,Dave,Beadle
beatope01,1986,Pedro,Beato
beattbl01,1964,Blaine,Beatty
beattde01,1893,Desmond,Beatty
beattji01,1954,Jim,Beattie
beaucji01,1939,Jim,Beauchamp
beaumgi01,1876,Ginger,Beaumont
beavabl01,1989,Blake,Beavan
beaveed01,1848,Edward,Beavens
beazljo01,1918,Johnny,Beazley
becanbu01,1859,Buck,Becannon
bechlst01,1979,Steve,Bechler
bechtge01,1848,George,Bechtel
beckbo01,1904,Boom-Boom,Beck
beckch01,1985,Chad,Beck
beckch02,1990,Chris,Beck
beckcl01,1900,Clyde,Beck
beckebe01,1886,Beals,Becker
beckebo01,1875,Bob,Becker
beckech01,1890,Charlie,Becker
beckegl01,1940,Glenn,Beckert
beckehe01,1884,Heinie,Beckendorf
beckehe02,1915,Heinz,Becker
beckejo01,1908,Joe,Becker
beckejo02,1980,Josh,Beckett
beckema01,1893,Marty,Becker
becker01,1878,Erve,Beck
beckeri01,1972,Rich,Becker
beckero01,1972,Robbie,Beckett
beckfr01,1858,Frank,Beck
beckfr02,1886,Fred,Beck
beckge01,1890,George,Beck
beckhgo01,1986,Gordon,Beckham
beckhti01,1990,Tim,Beckham
becklja01,1867,Jake,Beckley
beckmbi01,1907,Bill,Beckmann
beckmji01,1905,Jim,Beckman
beckri01,1940,Rich,Beck
beckro01,1968,Rod,Beck
beckwjo01,1955,Joe,Beckwith
beckzi01,1885,Zinn,Beck
becquju01,1931,Julio,Becquer
bedarer01,1979,Erik,Bedard
bedelho01,1935,Howie,Bedell
bedfoge01,1896,Gene,Bedford
bedgoph01,1898,Phil,Bedgood
bediehu01,1889,Hugh,Bedient
bednaan01,1908,Andy,Bednar
bedroca01,1991,Cam,Bedrosian
bedrost01,1957,Steve,Bedrosian
beebefr01,1879,Fred,Beebe
beeched01,1859,Ed,Beecher
beeched02,1875,Ed,Biecher
beechma01,1972,Matt,Beech
beechro01,1884,Roy,Beecher
beeleda01,1989,Dallas,Beeler
beelejo01,1921,Jodie,Beeler
beenean01,1956,Andy,Beene
beenefr01,1942,Fred,Beene
beerscl01,1918,Clarence,Beers
beggsjo01,1910,Joe,Beggs
begleed01,1863,Ed,Bagley
beglege01,1861,Gene,Bagley
begleji01,1902,Jim,Begley
behanpe01,1887,Petie,Behan
behelst01,1860,Steve,Behel
behenri01,1960,Rick,Behenna
behneme01,1947,Mel,Behney
behrmha01,1921,Hank,Behrman
beimejo01,1977,Joe,Beimel
beirnke01,1974,Kevin,Beirne
bejmaol01,1907,Ollie,Bejma
belanma01,1944,Mark,Belanger
belarwa01,1930,Wayne,Belardi
belchke01,1967,Kevin,Belcher
belchti01,1961,Tim,Belcher
beldeir01,1874,Ira,Belden
belfimi01,1988,Mike,Belfiore
belinbo01,1936,Bo,Belinsky
belinst01,1966,Stan,Belinda
belisma01,1980,Matt,Belisle
belisro01,1982,Ronald,Belisario
belitto01,1975,Todd,Belitz
belivje01,1987,Jeff,Beliveau
belkti01,1970,Tim,Belk
bellaan01,1991,Andrew,Bellatti
bellast01,1849,Steve,Bellan
bellaze01,1930,Zeke,Bella
bellbe01,1907,Beau,Bell
bellbi01,1933,Bill,Bell
bellbu01,1951,Buddy,Bell
bellch01,1868,Charlie,Bell
bellco99,1903,Cool Papa,Bell
bellda01,1972,David,Bell
bellde01,1968,Derek,Bell
belleal01,1966,Albert,Belle
beller01,1963,Eric,Bell
bellfe01,1913,Fern,Bell
bellfr01,1862,Frank,Bell
bellga01,1936,Gary,Bell
bellge01,1874,George,Bell
bellge02,1959,George,Bell
bellgu01,1928,Gus,Bell
bellhe01,1977,Heath,Bell
bellhi01,1897,Hi,Bell
bellhma01,1974,Mark,Bellhorn
bellicl01,1968,Clay,Bellinger
bellira01,1961,Rafael,Belliard
belliro01,1975,Ronnie,Belliard
bellja01,1965,Jay,Bell
bellje01,1947,Jerry,Bell
belljo01,1986,Josh,Bell
bellju01,1968,Juan,Bell
bellke01,1955,Kevin,Bell
bellle01,1901,Les,Bell
bellmi01,1968,Mike,Bell
bellmi02,1974,Mike,Bell
bellmja01,1864,Jack,Bellman
belloed01,1982,Edwin,Bellorin
belloro01,1948,Rob,Belloir
bellra01,1890,Ralph,Bell
bellro01,1977,Rob,Bell
bellru01,1881,Rudy,Bell
bellte01,1962,Terry,Bell
belltr01,1986,Trevor,Bell
belnovi01,1988,Vince,Belnome
belowdu01,1985,Duane,Below
beltbr01,1988,Brandon,Belt
beltrad01,1979,Adrian,Beltre
beltrca01,1977,Carlos,Beltran
beltren01,1989,Engel,Beltre
beltres01,1967,Esteban,Beltre
beltrfr01,1979,Francis,Beltran
beltrom01,1981,Omar,Beltre
beltrri01,1969,Rigo,Beltran
bemisha01,1874,Harry,Bemis
benarma01,1971,Marvin,Benard
benavfr01,1966,Freddie,Benavides
benchjo01,1947,Johnny,Bench
bendech01,1884,Chief,Bender
benedar01,1862,Art,Benedict
benedbr01,1955,Bruce,Benedict
benesal01,1972,Alan,Benes
benesan01,1967,Andy,Benes
benesjo01,1901,Joe,Benes
bengera01,1902,Ray,Benge
bengobe01,1898,Benny,Bengough
beniqju01,1950,Juan,Beniquez
benitar01,1972,Armando,Benitez
benitya01,1972,Yamil,Benitez
benjami01,1965,Mike,Benjamin
benjast01,1914,Stan,Benjamin
bennech01,1854,Charlie,Bennett
benneda01,1945,Dave,Bennett
bennede01,1939,Dennis,Bennett
benneer01,1968,Erik,Bennett
bennefr01,1904,Frank,Bennett
bennefr02,1902,Fred,Bennett
bennega01,1972,Gary,Bennett
bennehe01,1896,Herschel,Bennett
benneik01,1856,Ike,Benners
benneje01,1980,Jeff,Bennett
bennejo01,1900,Joe,Bennett
bennejo02,1970,Joel,Bennett
bennepu01,1874,Pug,Bennett
bennesh01,1972,Shayne,Bennett
bennhe01,1890,Henry,Benn
benoijo01,1977,Joaquin,Benoit
bensoal01,1905,Allen,Benson
bensojo01,1988,Joe,Benson
bensokr01,1974,Kris,Benson
bensove01,1924,Vern,Benson
bentlcy01,1850,Cy,Bentley
bentlja01,1895,Jack,Bentley
bentoal01,1911,Al,Benton
bentobu01,1957,Butch,Benton
bentola01,1897,Larry,Benton
bentora01,1901,Rabbit,Benton
bentoru01,1890,Rube,Benton
bentosi01,1894,Sid,Benton
bentzch01,1980,Chad,Bentz
benzito01,1963,Todd,Benzinger
benzjo01,1886,Joe,Benz
berarjo01,1917,Johnny,Berardino
berbelo01,1929,Lou,Berberet
berblje01,1970,Jeff,Berblinger
bereja01,1971,Jason,Bere
berenbr01,1954,Bruce,Berenyi
berenju01,1954,Juan,Berenguer
bergaau01,1917,Augie,Bergamo
bergda01,1970,Dave,Berg
bergebi01,1878,Bill,Bergen
bergebo01,1910,Boze,Berger
bergebr01,1975,Brandon,Berger
bergebr02,1985,Brad,Bergesen
bergecl01,1894,Clarence,Berger
bergehe01,1882,Heinie,Berger
bergejo01,1886,Joe,Berger
bergejo02,1901,Johnny,Berger
bergema01,1871,Marty,Bergen
bergepe01,1977,Peter,Bergeron
bergetu01,1867,Tun,Berger
bergewa01,1905,Wally,Berger
berghjo01,1857,John,Bergh
berghma01,1888,Marty,Berghammer
bergju01,1984,Justin,Berg
bergmal01,1889,Al,Bergman
bergmch01,1988,Christian,Bergman
bergmda01,1953,Dave,Bergman
bergmdu01,1978,Dusty,Bergman
bergmja01,1981,Jason,Bergmann
bergmo01,1902,Moe,Berg
bergmse01,1970,Sean,Bergman
bergowi01,1983,William,Bergolla
berkefr01,1853,Frank,Berkelbach
berkeja01,1983,Jason,Berken
berkena01,1831,Nate,Berkenstock
berkmla01,1976,Lance,Berkman
berlyja01,1903,Jack,Berly
bermabo01,1899,Bob,Berman
bernacu01,1878,Curt,Bernard
bernadw01,1952,Dwight,Bernard
bernajo01,1882,Joe,Bernard
bernaro01,1984,Roger,Bernadina
bernato01,1956,Tony,Bernazard
bernavi01,1953,Victor,Bernal
bernead01,1976,Adam,Bernero
bernhbi01,1871,Bill,Bernhard
bernhju01,1953,Juan,Bernhardt
bernhwa01,1893,Walter,Bernhardt
bernica01,1927,Carlos,Bernier
bernido01,1980,Doug,Bernier
berojo01,1922,Johnny,Bero
berrada01,1956,Dale,Berra
berrade01,1887,Dennis,Berran
berrayo01,1925,Yogi,Berra
berrera01,1907,Ray,Berres
berroan01,1978,Angel,Berroa
berroge01,1965,Geronimo,Berroa
berrych01,1860,Charlie,Berry
berrych02,1902,Charlie,Berry
berrycl01,1880,Claude,Berry
berryda01,1963,Damon,Berryhill
berryjo01,1872,Joe,Berry
berryjo02,1894,Joe,Berry
berryjo03,1904,Joe,Berry
berryke01,1941,Ken,Berry
berryne01,1922,Neil,Berry
berryqu01,1984,Quintin,Berry
berryse01,1966,Sean,Berry
berryto01,1842,Tom,Berry
bertafr01,1944,Frank,Bertaina
bertedi01,1935,Dick,Bertell
berteha01,1872,Harry,Berte
berthha01,1844,Harry,Berthrong
bertomi01,1970,Mike,Bertotti
bertore01,1935,Reno,Bertoia
bertrle01,1909,Lefty,Bertrand
beruman01,1971,Andres,Berumen
besanfr01,1930,Fred,Besana
beschbo01,1884,Bob,Bescher
bessedo01,1931,Don,Bessent
bessehe01,1911,Herman,Besse
besti01,,William,Bestick
bestka01,1959,Karl,Best
beswiji01,1958,Jim,Beswick
betande01,1988,Dellin,Betances
betanra01,1975,Rafael,Betancourt
betanyu01,1982,Yuniesky,Betancourt
betchfr01,1888,Frank,Betcher
betemwi01,1981,Wilson,Betemit
bethach01,1991,Christian,Bethancourt
bethebi01,1942,Bill,Bethea
bethkji01,1946,Jim,Bethke
betteje01,1960,Jeff,Bettendorf
bettela01,1905,Larry,Bettencourt
bettich01,1989,Chad,Bettis
bettsha01,1881,Harry,Betts
bettshu01,1897,Huck,Betts
bettsmo01,1992,Mookie,Betts
betzebr01,1894,Bruno,Betzel
bevacku01,1947,Kurt,Bevacqua
bevanha01,1930,Hal,Bevan
bevenbi01,1916,Bill,Bevens
beverja01,1973,Jason,Beverlin
bevilbe01,1877,Ben,Beville
bevilbr01,1971,Brian,Bevil
bevillo01,1922,Lou,Bevil
bevilmo01,1875,Monte,Beville
bevinte99,1956,Terry,Bevington
bezdehu99,1883,Hugo,Bezdek
biancbu01,1960,Buddy,Biancalana
biancje01,1986,Jeff,Bianchi
biancto01,1952,Tommy,Bianco
biasaha01,1922,Hank,Biasatti
bibbyji01,1944,Jim,Bibby
bicheda01,1963,Dante,Bichette
bicke99,1848,John,Bickerton
bickfve01,1920,Vern,Bickford
bickhda01,1864,Dan,Bickham
bicknch01,1928,Charlie,Bicknell
biddlro01,1976,Rocky,Biddle
bielaos01,1847,Oscar,Bielaski
bielemi01,1959,Mike,Bielecki
biemiha01,1897,Harry,Biemiller
bierblo01,1865,Lou,Bierbauer
bierbni01,1978,Nick,Bierbrodt
bierdra01,1984,Randor,Bierd
biermch01,1845,Charles,Bierman
biesest01,1967,Steve,Bieser
bigbeca01,1895,Carson,Bigbee
bigbely01,1893,Lyle,Bigbee
bigbila01,1977,Larry,Bigbie
bigelel01,1897,Elliot,Bigelow
biggicr01,1965,Craig,Biggio
biggsch01,1906,Charlie,Biggs
biglepe01,1892,Ivan,Bigler
bignege01,1858,George,Bignell
biittla01,1945,Larry,Biittner
bilarda01,1959,Dann,Bilardello
bilbrji01,1924,Jim,Bilbrey
bildiem01,1912,Emil,Bildilli
bilkost01,1928,Steve,Bilko
billibr01,1975,Brent,Billingsley
billibr02,1985,Bruce,Billings
billich01,1984,Chad,Billingsley
billidi01,1942,Dick,Billings
billiha01,1883,Harry,Billiard
billija01,1943,Jack,Billingham
billijo01,1891,Josh,Billings
billijo02,1907,Josh,Billings
binksge01,1914,George,Binks
birasst01,1922,Steve,Biras
birchju01,1855,Jud,Birchall
birddo01,1950,Doug,Bird
birdfr01,1869,Frank,Bird
birdge01,1850,George,Bird
birdgr01,1992,Greg,Bird
birdre01,1890,Red,Bird
birdsda01,1838,Dave,Birdsall
birkbmi01,1961,Mike,Birkbeck
birkiku01,1980,Kurt,Birkins
birkora01,1908,Ralph,Birkofer
birmijo01,1884,Joe,Birmingham
birreba01,1929,Babe,Birrer
birtsti01,1960,Tim,Birtsas
biscafr01,1920,Frank,Biscan
bischjo01,1894,John,Bischoff
bisenjo01,1982,Joe,Bisenius
bishobi01,1864,Bill,Bishop
bishobi02,1900,Bill,Bishop
bishoch01,1924,Charlie,Bishop
bishofr01,1856,Frank,Bishop
bishoji01,1898,Jim,Bishop
bisholl01,1890,Lloyd,Bishop
bishoma01,1899,Max,Bishop
bishomi01,1958,Mike,Bishop
bislari01,1890,Rivington,Bisland
bissode01,1899,Del,Bissonette
bithohi01,1916,Hi,Bithorn
bitkejo01,1964,Joe,Bitker
bittije01,1962,Jeff,Bittiger
bittmre01,1862,Red,Bittmann
bivinji01,1909,Jim,Bivin
bixlebr01,1982,Brian,Bixler
bjorkge01,1956,George,Bjorkman
blackbi01,1899,Bill,Black
blackbo01,1862,Bob,Black
blackbu01,1932,Bud,Black
blackbu02,1957,Buddy,Black
blackch01,1895,Charlie,Blackburn
blackch02,1986,Charlie,Blackmon
blackda01,1893,Dave,Black
blackdo01,1916,Don,Black
blackea01,1892,Earl,Blackburn
blacket01,1940,Ethan,Blackaby
blackew01,1922,Ewell,Blackwell
blackfr01,1891,Fred,Blackwell
blackge01,1869,George,Blackburn
blackge02,1903,George,Blackerby
blackji01,1924,Jim,Blackburn
blackjo01,1890,John,Black
blackjo02,1924,Joe,Black
blackle01,1886,Lena,Blackburne
blackni01,1982,Nick,Blackburn
blackro01,1935,Ron,Blackburn
blackti01,1952,Tim,Blackwell
blacktr01,1982,Travis,Blackley
blackvi01,1988,Vic,Black
bladera01,1896,Ray,Blades
bladtri01,1946,Rick,Bladt
blaehge01,1904,George,Blaeholder
blaemra01,1911,Rae,Blaemire
blairbi01,1863,Bill,Blair
blairbu01,1910,Buddy,Blair
blairca01,1989,Carson,Blair
blairde01,1954,Dennis,Blair
blairfo01,1900,Footsie,Blair
blairpa01,1944,Paul,Blair
blairwa01,1883,Walter,Blair
blairwi01,1965,Willie,Blair
blaisdi01,1862,Dick,Blaisdell
blakeca01,1973,Casey,Blake
blakeed01,1925,Ed,Blake
blakeha01,1874,Harry,Blake
blakeli01,1912,Linc,Blakely
blakesh01,1899,Sheriff,Blake
blakibo01,1855,Bob,Blakiston
blaloha01,1980,Hank,Blalock
blancal01,1909,Al,Blanche
blancan01,1984,Andres,Blanco
blancda01,1941,Damaso,Blanco
blancgi01,1945,Gil,Blanco
blancgr01,1983,Gregor,Blanco
blanche01,1971,Henry,Blanco
blancjo01,1933,Johnny,Blanchard
blancos01,1945,Ossie,Blanco
blancto01,1981,Tony,Blanco
blandfr01,1888,Fred,Blanding
blandna01,1974,Nate,Bland
blankcl01,1880,Cliff,Blankenship
blankco01,1892,Coonie,Blank
blankfr01,1874,Fred,Blank
blankho01,1902,Homer,Blankenship
blankke01,1963,Kevin,Blankenship
blankky01,1986,Kyle,Blanks
blankla01,1950,Larvell,Blanks
blankla02,1963,Lance,Blankenship
blankma01,1976,Matt,Blank
blankte01,1901,Ted,Blankenship
blantcy01,1908,Cy,Blanton
blantjo01,1980,Joe,Blanton
blasido01,1932,Don,Blasingame
blasiwa01,1943,Wade,Blasingame
blassst01,1942,Steve,Blass
blatest01,1944,Steve,Blateric
blatnjo01,1921,Johnny,Blatnik
blattbu01,1920,Buddy,Blattner
blausje01,1965,Jeff,Blauser
blauvhe01,1867,Harvey,Blauvelt
blaylbo01,1935,Bob,Blaylock
blaylga01,1931,Gary,Blaylock
blaylma01,1929,Marv,Blaylock
blazemi01,1989,Michael,Blazek
blaziro01,1971,Ron,Blazier
blefacu01,1943,Curt,Blefary
blemkra01,1937,Ray,Blemker
blessik01,1949,Ike,Blessitt
blethcl01,1893,Clarence,Blethen
blevije01,1983,Jerry,Blevins
blewebo01,1877,Bob,Blewett
blighne01,1864,Ned,Bligh
blissel01,1875,Elmer,Bliss
blissfr01,1852,Frank,Bliss
blissja01,1882,Jack,Bliss
blockbr01,1885,Bruno,Block
blockcy01,1919,Cy,Block
blockte01,1959,Terry,Blocker
bloggwe01,1855,Wes,Blogg
blombro01,1948,Ron,Blomberg
blomdbe01,1970,Ben,Blomdahl
blongjo01,1853,Joe,Blong
bloodji01,1917,Jimmy,Bloodworth
bloombu01,1936,Bud,Bloomfield
bloomwi01,1977,Willie,Bloomquist
blossgr01,1971,Greg,Blosser
blottja01,1902,Jack,Blott
blowemi01,1965,Mike,Blowers
bluebe01,1877,Bert,Blue
bluegos01,1900,Ossie,Bluege
bluegot01,1909,Otto,Bluege
bluejji01,1887,Jim,Bluejacket
bluelu01,1897,Lu,Blue
bluevi01,1949,Vida,Blue
bluhmre01,1894,Red,Bluhm
blumaja01,1972,Jaime,Bluma
blumecl01,1898,Clint,Blume
blumge01,1973,Geoff,Blum
blylebe01,1951,Bert,Blyleven
blyzkmi01,1928,Mike,Blyzka
boakch01,1935,Chet,Boak
boardch01,1893,Charlie,Boardman
boardfr01,1851,Frederick,Boardman
bobbra01,1948,Randy,Bobb
bocachi01,1976,Hiram,Bocachica
boccajo01,1941,John,Boccabella
bocekmi01,1912,Milt,Bocek
bochtbr01,1950,Bruce,Bochte
bochtdo01,1970,Doug,Bochtler
bochybr01,1955,Bruce,Bochy
bochybr02,1987,Brett,Bochy
bockmed01,1920,Eddie,Bockman
bockura01,1960,Randy,Bockus
bococbr01,1985,Brian,Bocock
boddimi01,1957,Mike,Boddicker
bodiepi01,1887,Ping,Bodie
boeckto01,1892,Tony,Boeckel
boehlge01,1892,George,Boehler
boehljo01,1891,Joe,Boehling
boehmle01,1941,Len,Boehmer
boehrbr01,1969,Brian,Boehringer
boernla01,1905,Larry,Boerner
boescbr01,1985,Brennan,Boesch
boevejo01,1960,Joe,Boever
bogaexa01,1992,Xander,Bogaerts
bogarjo01,1900,John,Bogart
bogarti01,1966,Tim,Bogar
bogente01,1955,Terry,Bogener
boggsbr01,1983,Brandon,Boggs
boggsmi01,1984,Mitchell,Boggs
boggsra01,1904,Ray,Boggs
boggsto01,1955,Tommy,Boggs
boggswa01,1958,Wade,Boggs
boglewa01,1946,Warren,Bogle
bogusbr01,1984,Brian,Bogusevic
bohanbr01,1968,Brian,Bohanon
bohenpa01,1890,Pat,Bohen
bohnch01,1856,Charlie,Bohn
bohnejo01,1961,John,Bohnet
bohnesa01,1896,Sam,Bohne
bohntj01,1980,T. J.,Bohn
boiscbr01,1952,Bruce,Boisclair
boitada01,1953,Dan,Boitano
bokeldi01,1926,Dick,Bokelmann
bokenbo01,1908,Bob,Boken
bokinjo01,1910,Joe,Bokina
bolan01,,,Boland
bolanbe01,1892,Bernie,Boland
bolaned01,1908,Ed,Boland
boldch01,1894,Charlie,Bold
boldebi01,1893,Bill,Bolden
bolenst01,1902,Stew,Bolen
bolesca01,1934,Carl,Boles
bolesjo99,1948,John,Boles
boleyjo01,1896,Joe,Boley
bolgeji01,1932,Jim,Bolger
bolicfr01,1966,Frank,Bolick
bolinbo01,1939,Bobby,Bolin
bollifr01,1931,Frank,Bolling
bollija01,1917,Jack,Bolling
bollimi01,1930,Milt,Bolling
bollogr01,1943,Greg,Bollo
bollwdo01,1921,Don,Bollweg
bolsimi01,1988,Mike,Bolsinger
boltoce01,1904,Cecil,Bolton
boltocl01,1907,Cliff,Bolton
boltoro01,1968,Rod,Bolton
boltoto01,1962,Tom,Bolton
bombama01,1953,Mark,Bomback
bondeje01,1982,Jeremy,Bonderman
bondsba01,1964,Barry,Bonds
bondsbo01,1946,Bobby,Bonds
bondto01,1856,Tommy,Bond
bondwa01,1937,Walt,Bond
bonege01,1874,George,Bone
bonesri01,1969,Ricky,Bones
bonetju01,1911,Julio,Bonetti
boneyha01,1903,Hank,Boney
bongini01,1911,Nino,Bongiovanni
bongju01,1980,Jung,Bong
bonhabi01,1948,Bill,Bonham
bonhati01,1913,Tiny,Bonham
bonifem01,1985,Emilio,Bonifacio
bonikjo01,1941,Joe,Bonikowski
bonilbo01,1963,Bobby,Bonilla
bonilju01,1956,Juan,Bonilla
bonilli01,1990,Lisalverto,Bonilla
bonined01,1981,Eddie,Bonine
boninlu01,1888,Luther,Bonin
bonneba01,1953,Barry,Bonnell
bonnebi01,1923,Bill,Bonness
bonnebo01,1956,Bobby,Bonner
bonnefr01,1869,Frank,Bonner
bonogu01,1894,Gus,Bono
bonsebo01,1981,Boof,Bonser
bonurze01,1908,Zeke,Bonura
booeev01,1891,Everett,Booe
bookebu01,1942,Buddy,Booker
bookech01,1976,Chris,Booker
bookegr01,1960,Greg,Booker
bookero01,1958,Rod,Booker
boolal01,1897,Al,Bool
boolere01,1880,Red,Booles
