player_id,year,stint,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,obp,slg,ops
blumge01,2003,1,HOU,NL,123,420,51,110,19,0,10,52,0,0,20,50,1,2,2,5,15,0.295,0.379,0.674
bondsba01,2003,1,SFN,NL,130,390,111,133,22,1,45,90,7,0,148,58,61,10,0,2,7,0.529,0.749,1.278
booneaa01,2003,1,CIN,NL,106,403,61,110,19,3,18,65,15,3,35,74,2,5,3,0,6,0.339,0.469,0.808
boonebr01,2003,1,SEA,AL,159,622,111,183,35,5,35,117,16,3,68,125,3,7,1,7,17,0.366,0.535,0.902
bordimi01,2003,1,TOR,AL,102,343,39,94,18,2,5,54,3,1,33,60,0,2,0,1,8,0.34,0.382,0.722
bradlmi01,2003,1,CLE,AL,101,377,61,121,34,2,10,56,17,7,64,73,8,5,0,5,10,0.421,0.501,0.923
brousbe01,2003,1,CLE,AL,116,386,53,96,21,3,16,55,5,2,32,75,2,5,3,3,6,0.312,0.443,0.755
burnije01,2003,1,NYN,NL,65,234,38,64,18,0,18,45,1,4,21,55,6,4,0,0,4,0.344,0.581,0.925
burnije01,2003,2,LAN,NL,61,230,25,47,4,0,13,32,4,0,14,57,3,1,0,1,1,0.252,0.391,0.643
burrepa01,2003,1,PHI,NL,146,522,57,109,31,4,21,64,0,0,72,142,2,4,0,1,18,0.309,0.404,0.713
burrose01,2003,1,SDN,NL,146,517,62,148,27,6,7,58,7,2,44,75,4,11,2,4,13,0.352,0.402,0.755
byrdma01,2003,1,PHI,NL,135,495,86,150,28,4,7,45,11,1,44,94,3,7,4,3,8,0.366,0.418,0.784
byrneer01,2003,1,OAK,AL,121,414,64,109,27,9,12,51,10,2,42,71,4,2,0,2,3,0.333,0.459,0.792
cabrejo02,2003,1,LAN,NL,128,347,43,98,32,2,6,37,6,4,17,62,3,10,3,3,10,0.332,0.438,0.77
cabremi01,2003,1,FLO,NL,87,314,39,84,21,3,12,62,0,2,25,84,3,2,4,1,12,0.325,0.468,0.793
cabreor01,2003,1,MON,NL,162,626,95,186,47,2,17,80,24,2,52,64,3,1,3,9,18,0.347,0.46,0.807
cairomi01,2003,1,SLN,NL,92,261,41,64,15,2,5,32,4,1,13,30,1,6,3,7,6,0.289,0.375,0.665
calloro01,2003,1,MON,NL,126,340,36,81,17,1,9,52,9,2,20,80,1,2,4,3,13,0.282,0.374,0.656
camermi01,2003,1,SEA,AL,147,534,74,135,31,5,18,76,17,7,70,137,1,5,1,2,13,0.344,0.431,0.774
carroja01,2003,1,MON,NL,105,227,31,59,10,1,1,10,5,2,19,39,0,3,9,2,10,0.323,0.326,0.649
caseyse01,2003,1,CIN,NL,147,573,71,167,19,3,14,80,4,0,51,58,4,2,0,3,19,0.35,0.408,0.758
castilu01,2003,1,FLO,NL,152,595,99,187,19,6,6,39,21,19,63,60,0,2,15,1,7,0.381,0.397,0.778
castivi02,2003,1,ATL,NL,147,542,65,150,28,3,22,76,1,2,26,86,3,3,1,6,22,0.31,0.461,0.771
castrju01,2003,1,CIN,NL,113,320,28,81,14,1,9,33,2,3,18,58,1,0,7,3,7,0.29,0.388,0.678
catalfr01,2003,1,TOR,AL,133,489,83,146,34,6,13,59,2,2,35,62,1,6,2,3,9,0.351,0.472,0.823
cedenro01,2003,1,NYN,NL,148,484,70,129,25,4,7,37,14,9,38,86,3,1,2,2,8,0.32,0.378,0.698
chaveen01,2003,1,MON,NL,141,483,66,121,25,5,5,47,18,7,31,59,3,0,9,3,7,0.294,0.354,0.648
chaveer01,2003,1,OAK,AL,156,588,94,166,39,5,29,101,8,3,62,89,10,1,0,3,14,0.35,0.514,0.864
choihe01,2003,1,CHN,NL,80,202,31,44,17,0,8,28,1,1,37,71,1,4,2,0,2,0.35,0.421,0.771
cintral01,2003,1,ARI,NL,117,448,70,142,26,6,13,51,2,3,29,33,0,2,5,3,7,0.359,0.489,0.848
cirilje01,2003,1,SEA,AL,87,258,24,53,11,0,2,23,1,1,24,32,1,5,4,2,6,0.284,0.271,0.555
clarkbr02,2003,1,MIL,NL,128,315,33,86,21,1,6,40,13,2,21,40,0,9,2,7,12,0.33,0.403,0.733
clarkto02,2003,1,NYN,NL,125,254,29,59,13,0,16,43,0,0,24,73,2,1,0,1,8,0.3,0.472,0.772
claytro01,2003,1,MIL,NL,146,483,49,110,16,1,11,39,5,2,49,92,10,3,4,4,25,0.301,0.333,0.634
coninje01,2003,1,BAL,AL,124,493,75,143,33,3,15,80,5,0,37,60,5,5,0,12,14,0.338,0.46,0.799
coraal01,2003,1,LAN,NL,148,477,39,119,24,3,4,34,4,2,16,59,3,10,9,2,5,0.287,0.338,0.625
cordewi01,2003,1,MON,NL,130,436,57,121,27,0,16,71,1,1,49,90,5,4,0,3,11,0.354,0.45,0.803
counscr01,2003,1,ARI,NL,89,303,40,71,6,3,3,21,11,4,41,32,0,2,3,2,4,0.328,0.304,0.631
crawfca02,2003,1,TBA,AL,151,630,80,177,18,9,5,54,55,10,26,102,4,1,1,3,5,0.309,0.362,0.671
credejo01,2003,1,CHA,AL,151,536,68,140,31,2,19,75,1,1,32,75,1,6,2,4,11,0.308,0.433,0.741
crispco01,2003,1,CLE,AL,99,414,55,110,15,6,3,27,15,9,23,51,1,0,7,3,4,0.302,0.353,0.655
cruzde01,2003,1,BAL,AL,152,548,61,137,24,2,14,65,1,2,13,49,1,2,7,2,13,0.269,0.378,0.647
cruzjo02,2003,1,SFN,NL,158,539,90,135,26,1,20,68,5,8,102,121,6,0,2,7,14,0.366,0.414,0.779
damonjo01,2003,1,BOS,AL,145,608,103,166,32,6,12,67,30,6,68,74,4,2,6,6,5,0.345,0.405,0.75
davanje02,2003,1,ANA,AL,123,330,56,93,16,1,12,43,17,5,42,59,0,1,4,5,6,0.36,0.445,0.805
davisbe01,2003,1,SEA,AL,80,246,25,58,18,0,6,42,0,0,18,61,2,0,1,4,5,0.284,0.382,0.666
delgaca01,2003,1,TOR,AL,161,570,117,172,38,1,42,145,0,0,109,137,23,19,0,7,9,0.426,0.593,1.019
derosma01,2003,1,ATL,NL,103,266,40,70,14,0,6,22,1,0,16,49,0,5,0,1,6,0.316,0.383,0.699
diazei01,2003,1,TEX,AL,101,334,30,86,14,1,4,35,3,1,9,32,0,10,4,4,12,0.294,0.341,0.635
drewjd01,2003,1,SLN,NL,100,287,60,83,13,3,15,42,2,2,36,48,0,3,2,0,6,0.374,0.512,0.886
dunnad01,2003,1,CIN,NL,116,381,70,82,12,1,27,57,8,2,74,126,8,10,0,4,4,0.354,0.465,0.819
durazer01,2003,1,OAK,AL,154,537,92,139,29,0,21,77,1,1,100,105,12,2,0,6,11,0.374,0.43,0.804
durhara01,2003,1,SFN,NL,110,410,61,117,30,5,8,33,7,7,50,82,2,3,4,2,4,0.366,0.441,0.807
dyeje01,2003,1,OAK,AL,65,221,28,38,6,0,4,20,1,0,25,42,2,3,0,4,11,0.261,0.253,0.514
eckstda01,2003,1,ANA,AL,120,452,59,114,22,1,3,31,16,5,36,45,0,15,10,4,9,0.325,0.325,0.651
edmonji01,2003,1,SLN,NL,137,447,89,123,32,2,39,89,1,3,77,127,6,4,1,2,11,0.385,0.617,1.002
ellisma01,2003,1,OAK,AL,154,553,78,137,31,5,9,52,6,2,48,94,4,7,9,5,7,0.313,0.371,0.684
encarju01,2003,1,FLO,NL,156,601,80,162,37,6,19,94,19,8,37,82,0,4,5,6,17,0.313,0.446,0.759
ensbemo01,2003,1,HOU,NL,127,385,69,112,15,1,25,60,7,2,48,60,1,6,1,1,10,0.377,0.53,0.907
erstada01,2003,1,ANA,AL,67,258,35,65,7,1,4,17,9,1,18,40,1,4,2,2,8,0.309,0.333,0.642
everead01,2003,1,HOU,NL,128,387,51,99,18,3,8,51,8,1,28,66,6,9,11,1,7,0.32,0.38,0.7
evereca01,2003,1,TEX,AL,74,270,53,74,13,3,18,51,4,1,31,48,2,5,4,3,2,0.356,0.544,0.9
evereca01,2003,2,CHA,AL,73,256,40,77,14,0,10,41,4,3,22,36,4,10,0,1,5,0.377,0.473,0.85
felizpe01,2003,1,SFN,NL,95,235,31,58,9,3,16,48,2,2,10,53,0,1,1,2,7,0.278,0.515,0.793
fickro01,2003,1,ATL,NL,126,409,52,110,26,1,11,80,1,0,42,47,4,2,0,7,9,0.335,0.418,0.753
figgich01,2003,1,ANA,AL,71,240,34,71,9,4,0,27,13,7,20,38,0,0,6,4,1,0.345,0.367,0.711
finlest01,2003,1,ARI,NL,147,516,82,148,24,10,22,70,15,8,57,94,4,6,0,3,6,0.363,0.5,0.863
floydcl01,2003,1,NYN,NL,108,365,57,106,25,2,18,68,3,0,51,66,2,3,0,6,10,0.376,0.518,0.894
fordybr01,2003,1,BAL,AL,108,348,28,95,12,2,6,31,2,3,19,44,1,1,6,2,10,0.311,0.371,0.682
fullmbr01,2003,1,ANA,AL,63,206,32,63,9,2,9,35,5,4,26,31,4,2,0,1,4,0.387,0.5,0.887
furcara01,2003,1,ATL,NL,156,664,130,194,35,10,15,61,25,2,60,76,2,3,3,4,1,0.352,0.443,0.794
galaran01,2003,1,SFN,NL,110,272,36,82,15,0,12,42,1,3,19,61,1,2,0,0,9,0.352,0.489,0.841
garcino01,2003,1,BOS,AL,156,658,120,198,37,13,28,105,19,5,39,61,1,11,1,10,10,0.345,0.524,0.87
gerutjo01,2003,1,CLE,AL,127,480,66,134,33,2,22,75,4,5,35,70,4,7,1,2,13,0.336,0.494,0.83
giambja01,2003,1,NYA,AL,156,535,97,134,25,0,41,107,2,1,129,140,9,21,0,5,9,0.412,0.527,0.939
gibboja01,2003,1,BAL,AL,160,625,80,173,39,2,23,100,0,1,49,89,11,3,0,5,12,0.33,0.456,0.786
gilesbr02,2003,1,PIT,NL,105,388,70,116,30,4,16,70,0,3,85,48,11,6,0,2,8,0.43,0.521,0.951
gilesma01,2003,1,ATL,NL,145,551,101,174,49,2,21,69,14,4,59,80,2,11,10,4,7,0.39,0.526,0.917
ginteke01,2003,1,MIL,NL,127,358,51,92,15,2,14,44,1,1,37,87,1,17,0,3,8,0.352,0.427,0.779
glaustr01,2003,1,ANA,AL,91,319,53,79,17,2,16,50,7,2,46,73,4,1,0,1,8,0.343,0.464,0.807
gonzaal01,2003,1,CHN,NL,152,536,71,122,37,0,20,59,3,3,47,123,1,6,8,4,17,0.295,0.409,0.704
gonzaal02,2003,1,FLO,NL,150,528,52,135,33,6,18,77,0,4,33,106,13,13,3,5,8,0.313,0.443,0.756
gonzaju03,2003,1,TEX,AL,82,327,49,96,17,1,24,70,1,1,14,73,1,4,0,1,10,0.329,0.572,0.901
gonzalu01,2003,1,ARI,NL,156,579,92,176,46,4,26,104,5,3,94,67,17,3,0,3,19,0.402,0.532,0.934
gonzara01,2003,1,NYN,NL,107,217,28,50,12,2,2,21,3,0,27,34,1,1,0,1,8,0.317,0.332,0.649
graffto01,2003,1,CHA,AL,90,250,51,65,15,3,7,23,8,0,24,37,1,3,3,1,1,0.331,0.428,0.759
greensh01,2003,1,LAN,NL,160,611,84,171,49,2,19,85,6,2,68,112,2,6,0,6,18,0.355,0.46,0.814
greento02,2003,1,TEX,AL,62,205,25,47,10,1,10,20,0,0,2,47,0,2,0,1,2,0.243,0.434,0.677
grissma02,2003,1,SFN,NL,149,587,82,176,33,3,20,79,11,3,20,82,0,2,3,6,14,0.322,0.468,0.79
grudzma01,2003,1,CHN,NL,121,481,73,151,38,1,3,38,6,2,30,64,0,11,7,2,12,0.366,0.416,0.782
guerrvl01,2003,1,MON,NL,112,394,71,130,20,3,25,79,9,5,63,53,22,6,0,4,18,0.426,0.586,1.012
guielaa01,2003,1,KCA,AL,99,354,63,98,30,0,15,52,3,5,27,63,0,13,2,5,3,0.346,0.489,0.835
guillca01,2003,1,SEA,AL,109,388,63,107,19,3,7,52,4,4,52,64,2,1,5,5,12,0.359,0.394,0.753
guilljo01,2003,1,CIN,NL,91,315,52,106,21,1,23,63,1,3,17,63,1,9,6,2,8,0.385,0.629,1.013
guzmacr01,2003,1,MIN,AL,143,534,78,143,15,14,3,53,18,9,30,79,0,5,12,4,4,0.311,0.365,0.676
hafnetr01,2003,1,CLE,AL,91,291,35,74,19,3,14,40,2,1,22,81,2,10,0,1,7,0.327,0.485,0.812
hairsje02,2003,1,BAL,AL,58,218,25,59,12,2,2,21,14,5,23,25,0,6,10,2,8,0.353,0.372,0.725
hallto02,2003,1,TBA,AL,130,463,50,117,23,0,12,47,0,1,23,40,4,7,0,5,14,0.295,0.38,0.675
haltesh01,2003,1,DET,AL,114,360,33,78,5,2,12,30,2,3,27,77,0,0,3,3,11,0.269,0.342,0.611
hartbo01,2003,1,SLN,NL,77,296,46,82,13,5,4,28,3,1,12,64,0,6,6,1,3,0.317,0.395,0.713
harveke01,2003,1,KCA,AL,135,485,50,129,30,0,13,64,2,3,29,94,4,5,3,2,15,0.313,0.408,0.721
hattesc01,2003,1,OAK,AL,147,541,63,137,34,0,12,61,0,1,66,53,0,9,3,3,14,0.342,0.383,0.725
helmswe01,2003,1,MIL,NL,134,476,56,124,21,0,23,67,0,1,43,131,3,10,0,7,10,0.33,0.45,0.78
heltoto01,2003,1,COL,NL,160,583,135,209,49,5,33,117,0,4,111,72,21,2,0,7,19,0.458,0.63,1.088
hernajo01,2003,1,COL,NL,69,257,33,61,6,1,8,27,1,1,27,95,0,0,0,2,6,0.308,0.362,0.67
hernara02,2003,1,OAK,AL,140,483,70,132,24,1,21,78,0,0,33,79,2,12,2,6,14,0.331,0.458,0.789
hidalri01,2003,1,HOU,NL,141,514,91,159,43,4,28,88,9,7,58,104,8,8,0,5,10,0.385,0.572,0.957
higgibo02,2003,1,DET,AL,130,469,61,110,13,4,14,52,8,8,59,73,3,3,1,6,12,0.32,0.369,0.689
hillesh02,2003,2,ARI,NL,85,330,40,88,18,1,17,59,0,0,17,44,3,2,0,5,13,0.302,0.482,0.784
hinsker01,2003,1,TOR,AL,124,449,74,109,45,3,12,63,12,2,59,104,1,1,0,5,11,0.329,0.437,0.765
hollato01,2003,1,FLO,NL,93,228,32,58,23,3,3,20,2,3,22,55,4,0,2,2,2,0.317,0.421,0.739
hudsoor01,2003,1,TOR,AL,142,474,54,127,21,6,9,57,5,4,39,87,1,5,0,3,13,0.328,0.395,0.723
huffau01,2003,1,TBA,AL,162,636,91,198,47,3,34,107,2,3,53,80,17,8,0,9,19,0.367,0.555,0.922
hunteto01,2003,1,MIN,AL,154,581,83,145,31,4,26,102,6,7,50,106,7,5,0,6,15,0.312,0.451,0.762
ibanera01,2003,1,KCA,AL,157,608,95,179,33,5,18,90,8,4,49,81,5,3,1,10,10,0.345,0.454,0.799
infanom01,2003,1,DET,AL,69,221,24,49,6,1,0,8,6,3,18,37,0,0,3,2,1,0.278,0.258,0.536
ingebr01,2003,1,DET,AL,104,330,32,67,15,3,8,30,4,4,24,79,0,5,4,3,8,0.265,0.339,0.605
izturce01,2003,1,LAN,NL,158,558,47,140,21,6,1,40,10,5,25,70,8,0,7,3,8,0.282,0.315,0.597
jenkige01,2003,1,MIL,NL,124,487,81,144,30,2,28,95,0,0,58,120,10,6,0,3,12,0.375,0.538,0.913
jeterde01,2003,1,NYA,AL,119,482,87,156,25,3,10,52,11,5,43,88,2,13,3,1,10,0.393,0.45,0.844
jimenda01,2003,1,CHA,AL,73,271,35,69,11,5,7,26,4,3,32,46,1,0,4,1,3,0.332,0.41,0.742
jimenda01,2003,2,CIN,NL,73,290,34,84,13,2,7,31,7,4,34,43,0,2,2,3,4,0.365,0.421,0.785
johnsch04,2003,1,COL,NL,108,356,49,82,20,0,20,61,1,3,49,84,2,1,1,7,8,0.32,0.455,0.775
johnsni01,2003,1,NYA,AL,96,324,60,92,19,0,14,47,5,2,70,57,4,8,3,1,9,0.422,0.472,0.894
johnsre02,2003,1,TOR,AL,114,412,79,121,21,2,10,52,5,3,20,67,1,20,1,4,10,0.353,0.427,0.78
jonesan01,2003,1,ATL,NL,156,595,101,165,28,2,36,116,4,3,53,125,2,5,0,6,18,0.338,0.513,0.851
jonesch06,2003,1,ATL,NL,153,555,103,169,33,2,27,106,2,2,94,83,13,1,0,6,10,0.402,0.517,0.92
jonesja04,2003,1,MIN,AL,136,517,76,157,33,1,16,69,13,1,21,105,2,4,1,5,10,0.333,0.464,0.797
jordabr01,2003,1,LAN,NL,66,224,28,67,9,0,6,28,1,1,23,30,3,4,0,2,3,0.372,0.42,0.791
karroer01,2003,1,CHN,NL,114,336,37,96,16,1,12,40,1,1,28,46,1,0,0,1,14,0.34,0.446,0.786
katama01,2003,1,ARI,NL,78,288,42,74,16,5,7,29,3,2,25,53,0,1,5,3,4,0.315,0.42,0.736
kearnau01,2003,1,CIN,NL,82,292,39,77,11,0,15,58,5,2,41,68,1,5,0,0,7,0.364,0.455,0.819
kendaja01,2003,1,PIT,NL,150,587,84,191,29,3,6,58,8,7,49,40,3,25,1,3,9,0.399,0.416,0.815
kennead01,2003,1,ANA,AL,143,449,71,121,17,1,13,49,22,9,45,73,4,9,2,5,7,0.344,0.399,0.743
kentje01,2003,1,HOU,NL,130,505,77,150,39,1,22,93,6,2,39,85,2,5,0,3,13,0.351,0.509,0.86
kieltbo01,2003,1,MIN,AL,75,238,40,60,13,0,9,32,6,2,42,56,2,3,0,1,5,0.37,0.42,0.79
kleskry01,2003,1,SDN,NL,121,397,47,100,18,0,21,67,2,5,65,83,5,3,0,9,11,0.354,0.456,0.81
konerpa01,2003,1,CHA,AL,137,444,49,104,19,0,18,65,0,0,43,50,7,4,0,4,28,0.305,0.399,0.704
koskico01,2003,1,MIN,AL,131,469,76,137,29,2,14,69,11,5,77,113,5,7,0,9,5,0.393,0.452,0.845
kotsama01,2003,1,SDN,NL,128,482,64,128,28,4,7,38,6,3,56,82,3,1,1,1,8,0.343,0.384,0.726
larkiba01,2003,1,CIN,NL,70,241,39,68,16,1,2,18,2,0,22,32,0,1,1,0,7,0.345,0.382,0.726
larueja01,2003,1,CIN,NL,118,379,52,87,23,1,16,50,3,3,33,111,4,20,1,4,9,0.321,0.422,0.743
lawtoma02,2003,1,CLE,AL,99,374,57,93,19,0,15,53,10,3,47,47,0,7,0,1,8,0.343,0.42,0.762
lecroma01,2003,1,MIN,AL,107,345,39,99,19,0,17,64,0,1,25,82,1,4,0,0,8,0.342,0.49,0.832
ledeeri01,2003,1,PHI,NL,121,255,37,63,15,2,13,46,0,0,34,59,5,0,1,1,4,0.334,0.475,0.809
leeca01,2003,1,CHA,AL,158,623,100,181,35,1,31,113,18,4,37,91,2,4,0,7,20,0.331,0.499,0.83
leede02,2003,1,FLO,NL,155,539,91,146,31,2,31,92,21,8,88,131,7,10,0,6,9,0.379,0.508,0.888
leetr01,2003,1,TBA,AL,145,542,75,149,37,3,19,70,6,2,64,97,4,0,1,6,13,0.348,0.459,0.807
liebemi01,2003,1,PHI,NL,131,508,68,159,30,1,13,81,0,0,38,59,2,12,0,3,14,0.373,0.453,0.825
loducpa01,2003,1,LAN,NL,147,568,64,155,34,2,7,52,0,2,44,54,6,10,7,1,21,0.335,0.377,0.712
loftoke01,2003,1,PIT,NL,84,339,58,94,19,4,9,26,18,5,28,29,1,2,2,3,2,0.333,0.437,0.77
loftoke01,2003,2,CHN,NL,56,208,39,68,13,4,3,20,12,4,18,22,2,2,5,3,4,0.381,0.471,0.852
longte01,2003,1,OAK,AL,140,486,64,119,22,2,14,61,4,1,31,67,4,3,0,2,9,0.293,0.385,0.678
lopezja01,2003,1,ATL,NL,129,457,89,150,29,3,43,109,0,1,33,90,5,4,0,1,10,0.378,0.687,1.065
loretma01,2003,1,SDN,NL,154,589,74,185,28,4,13,72,5,4,54,62,2,3,3,4,17,0.372,0.441,0.814
lowelmi01,2003,1,FLO,NL,130,492,76,136,27,1,32,105,3,1,56,78,6,3,0,6,14,0.35,0.53,0.881
lugoju01,2003,2,TBA,AL,117,433,58,119,13,4,15,53,10,3,35,88,0,4,7,3,5,0.333,0.427,0.76
maciajo01,2003,1,MON,NL,111,272,31,65,15,2,4,22,4,3,11,45,1,2,2,1,5,0.273,0.353,0.626
martial03,2003,1,TBA,AL,100,238,19,60,12,2,3,26,2,2,17,51,4,2,0,1,8,0.306,0.357,0.663
martied01,2003,1,SEA,AL,145,497,72,146,25,0,24,98,0,1,92,95,7,7,0,7,17,0.406,0.489,0.895
martira03,2003,1,CHN,NL,108,293,30,83,16,1,3,34,0,1,24,50,1,2,6,8,8,0.333,0.375,0.709
martiti02,2003,1,SLN,NL,138,476,66,130,25,2,15,69,1,1,53,71,7,9,2,7,14,0.352,0.429,0.781
mateoru01,2003,1,CIN,NL,74,207,16,50,9,0,3,18,0,0,12,53,1,3,0,2,4,0.29,0.329,0.619
mathemi01,2003,1,SLN,NL,141,441,43,111,18,2,8,47,1,1,44,81,16,2,8,3,11,0.32,0.356,0.676
matoslu01,2003,1,BAL,AL,109,439,70,133,23,3,13,45,15,7,28,90,0,7,10,2,9,0.353,0.458,0.811
matsuhi01,2003,1,NYA,AL,163,623,82,179,42,1,16,106,2,2,63,86,5,3,0,6,25,0.353,0.435,0.788
matthga02,2003,2,SDN,NL,103,306,50,83,19,1,4,22,12,5,34,66,0,1,0,0,4,0.346,0.379,0.725
maynebr01,2003,1,KCA,AL,113,372,39,91,17,1,6,36,0,2,32,59,5,3,4,3,10,0.307,0.344,0.651
mccraqu01,2003,1,ARI,NL,115,203,17,46,5,2,0,18,5,1,15,34,2,0,5,3,4,0.276,0.271,0.547
mcdonjo03,2003,1,CLE,AL,82,214,21,46,9,1,1,14,3,3,11,31,0,2,4,2,4,0.258,0.28,0.538
mcewijo01,2003,1,NYN,NL,119,278,31,67,11,0,1,16,3,0,25,57,4,3,6,1,6,0.309,0.291,0.601
mcgrifr01,2003,1,LAN,NL,86,297,32,74,14,0,13,40,0,0,31,66,4,1,0,0,7,0.322,0.428,0.75
mclemma01,2003,1,SEA,AL,99,309,34,72,15,2,2,37,5,5,38,71,0,2,0,3,4,0.318,0.314,0.632
merceor01,2003,1,HOU,NL,123,212,20,49,17,2,3,26,3,2,15,33,2,1,0,2,3,0.283,0.373,0.655
mientdo01,2003,1,MIN,AL,142,487,67,146,38,1,11,65,4,1,74,55,4,5,2,6,9,0.393,0.45,0.843
millake01,2003,1,BOS,AL,148,544,83,150,30,1,25,96,3,2,60,108,5,5,0,9,14,0.348,0.472,0.82
milleda02,2003,1,CHN,NL,114,352,34,82,19,1,9,36,1,0,39,91,6,1,7,1,15,0.31,0.369,0.68
moellch01,2003,1,ARI,NL,78,239,29,64,17,1,7,29,1,2,23,59,11,2,3,2,7,0.335,0.435,0.77
mohrdu01,2003,1,MIN,AL,121,348,50,87,22,0,10,36,5,2,33,106,0,1,2,3,10,0.314,0.399,0.714
molinbe01,2003,1,ANA,AL,119,409,37,115,24,0,14,71,1,1,13,31,2,2,2,4,17,0.304,0.443,0.746
mondera01,2003,1,NYA,AL,98,361,56,93,23,3,16,49,17,7,38,66,6,2,0,2,6,0.33,0.471,0.801
monrocr01,2003,1,DET,AL,128,425,51,102,18,1,23,70,4,2,27,89,2,2,1,3,10,0.287,0.449,0.736
morame01,2003,1,BAL,AL,96,344,68,109,17,1,15,48,6,3,49,71,0,12,6,2,3,0.418,0.503,0.921
morriwa02,2003,1,DET,AL,97,346,37,94,13,2,6,37,4,2,23,42,1,1,4,3,6,0.316,0.373,0.689
muellbi02,2003,1,BOS,AL,146,524,85,171,45,5,19,85,1,4,59,77,2,7,4,6,11,0.398,0.54,0.938
munsoer01,2003,1,DET,AL,99,313,28,75,9,0,18,50,3,0,35,61,1,1,1,7,4,0.312,0.441,0.753
myersgr01,2003,1,TOR,AL,121,329,51,101,19,0,15,52,0,3,37,57,2,0,0,3,14,0.374,0.502,0.876
nadyxa01,2003,1,SDN,NL,110,371,50,99,17,1,9,39,6,2,24,74,0,6,2,1,14,0.321,0.391,0.712
nevinph01,2003,1,SDN,NL,59,226,30,63,8,0,13,46,2,0,21,44,1,0,0,1,9,0.339,0.487,0.825
nixontr01,2003,1,BOS,AL,134,441,81,135,24,6,28,87,4,2,65,96,4,3,1,3,3,0.396,0.578,0.975
nunezab01,2003,1,PIT,NL,118,311,37,77,8,7,4,35,9,3,26,53,1,3,9,2,8,0.31,0.357,0.667
olerujo01,2003,1,SEA,AL,152,539,64,145,35,0,10,83,0,1,84,67,7,6,2,3,20,0.372,0.39,0.761
olivomi01,2003,1,CHA,AL,114,317,37,75,19,1,6,27,6,4,19,80,0,4,4,2,3,0.287,0.36,0.646
olmedra01,2003,1,CIN,NL,79,230,24,55,6,1,0,17,1,1,13,46,0,0,7,0,4,0.28,0.274,0.554
ordonma01,2003,1,CHA,AL,160,606,95,192,46,3,29,99,9,5,57,73,1,7,0,4,20,0.38,0.546,0.926
ortizda01,2003,1,BOS,AL,128,448,79,129,39,2,31,101,0,0,58,83,8,1,0,2,9,0.369,0.592,0.961
osikke01,2003,1,MIL,NL,80,241,22,60,12,0,2,21,0,1,31,44,0,3,0,0,7,0.342,0.324,0.665
overbly01,2003,1,ARI,NL,86,254,23,70,20,0,4,28,1,0,35,67,7,2,0,2,8,0.365,0.402,0.767
owenser01,2003,1,ANA,AL,111,241,29,65,6,0,1,20,11,8,10,24,0,1,4,1,4,0.3,0.307,0.607
palmeor01,2003,1,SLN,NL,141,317,37,86,13,1,3,33,3,3,32,31,3,2,7,6,1,0.336,0.347,0.683
palmera01,2003,1,TEX,AL,154,561,92,146,21,2,38,112,2,0,84,77,9,5,0,4,7,0.359,0.508,0.867
patteco01,2003,1,CHN,NL,83,329,49,98,17,7,13,55,16,5,15,77,2,1,0,2,5,0.329,0.511,0.839
paytoja01,2003,1,COL,NL,157,600,93,181,32,5,28,89,6,4,43,77,3,7,5,3,27,0.354,0.512,0.865
penaca01,2003,1,DET,AL,131,452,51,112,21,6,18,50,4,5,53,123,1,6,1,4,6,0.332,0.44,0.772
peraljh01,2003,1,CLE,AL,77,242,24,55,10,1,4,21,1,3,20,65,0,4,2,2,5,0.295,0.326,0.621
perezed01,2003,1,SLN,NL,105,253,47,72,16,0,11,41,5,2,29,53,1,4,1,2,7,0.365,0.478,0.843
perezed02,2003,1,MIL,NL,107,350,26,95,17,1,11,45,0,1,17,47,3,0,6,2,16,0.304,0.42,0.724
perezne01,2003,1,SFN,NL,120,328,27,84,19,4,1,31,3,2,14,23,3,0,9,2,9,0.285,0.348,0.632
perezti01,2003,1,NYN,NL,127,346,32,93,21,0,4,42,5,6,18,29,1,2,7,9,5,0.301,0.364,0.665
perezto03,2003,1,PHI,NL,125,298,39,79,18,1,5,33,0,1,23,54,11,0,4,2,7,0.316,0.383,0.698
phelpjo01,2003,1,TOR,AL,119,396,57,106,18,1,20,66,1,2,39,115,3,17,0,1,12,0.358,0.47,0.827
phillbr01,2003,1,CLE,AL,112,370,36,77,18,1,6,33,4,5,14,77,0,3,5,1,12,0.242,0.311,0.553
phillja04,2003,1,NYN,NL,119,403,45,120,25,0,11,58,0,1,39,50,3,10,0,1,21,0.373,0.442,0.815
piazzmi01,2003,1,NYN,NL,68,234,37,67,13,0,11,34,0,0,35,40,3,1,0,3,11,0.377,0.483,0.86
pierrju01,2003,1,FLO,NL,162,668,100,204,28,7,1,41,65,20,55,35,1,5,15,3,9,0.361,0.373,0.734
pierzaj01,2003,1,MIN,AL,137,487,63,152,35,3,11,74,3,1,24,55,12,15,2,5,13,0.36,0.464,0.824
podsesc01,2003,1,MIL,NL,154,558,100,175,29,8,9,58,43,10,56,91,2,4,8,2,11,0.379,0.443,0.822
polanpl01,2003,1,PHI,NL,122,492,87,142,30,3,14,63,14,2,42,38,1,8,8,4,16,0.352,0.447,0.799
